기업,종목코드,기간,기준일,항목,값(원),값구분,출처,항목세트
미래에셋증권,006800,2017Q4,2017-12-31,분기별 당기순이익(지배),96976531597,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180628000425 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114002010,금융
미래에셋증권,006800,2017Q4,2017-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180628000425 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114002010,금융
미래에셋증권,006800,2017Q4,2017-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180628000425 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114002010,금융
미래에셋증권,006800,2017Q4,2017-12-31,분기별 영업활동현금흐름,-1072310466943,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180628000425 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20171114002010,금융
미래에셋증권,006800,2017Q4,2017-12-31,분기말 지배지분 자본,7356672698381,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180628000425,금융
미래에셋증권,006800,2017Q4,2017-12-28,분기말 종가,9190,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20171228 (KOSPI, 미래에셋대우 ; 종가 9190 × 상장주식수 666316408 = 시가총액 6123447789520)",금융
미래에셋증권,006800,2017Q4,2017-12-28,분기말 상장주식수,666316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20171228 (KOSPI, 미래에셋대우 ; 종가 9190 × 상장주식수 666316408 = 시가총액 6123447789520)",금융
미래에셋증권,006800,2017Q4,2017-12-28,분기말 시가총액,6123447789520,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20171228 (KOSPI, 미래에셋대우 ; 종가 9190 × 상장주식수 666316408 = 시가총액 6123447789520)",금융
미래에셋증권,006800,2018Q1,2018-03-31,분기말 자산총계,94931603183468,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기말 부채총계,86851008358059,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기말 총자본(자기자본),8080594825409,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기별 영업수익,3387563099657,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기별 영업이익,214601134710,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기별 당기순이익(지배),199274738469,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기별 영업활동현금흐름,615775236451,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-31,분기말 지배지분 자본,8051562066577,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q1,2018-03-30,분기말 종가,9220,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180330 (KOSPI, 미래에셋대우 ; 종가 9220 × 상장주식수 666316408 = 시가총액 6143437281760)",금융
미래에셋증권,006800,2018Q1,2018-03-30,분기말 상장주식수,666316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180330 (KOSPI, 미래에셋대우 ; 종가 9220 × 상장주식수 666316408 = 시가총액 6143437281760)",금융
미래에셋증권,006800,2018Q1,2018-03-30,분기말 시가총액,6143437281760,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180330 (KOSPI, 미래에셋대우 ; 종가 9220 × 상장주식수 666316408 = 시가총액 6143437281760)",금융
미래에셋증권,006800,2018Q2,2018-06-30,분기말 자산총계,102399936979726,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기말 부채총계,94146106518598,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기말 총자본(자기자본),8253830461128,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기별 영업수익,4072094792999,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기별 영업이익,213030988389,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기별 당기순이익(지배),155604079752,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기별 영업활동현금흐름,-2240387910669,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180515001689,금융
미래에셋증권,006800,2018Q2,2018-06-30,분기말 지배지분 자본,8217907949089,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q2,2018-06-29,분기말 종가,8520,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180629 (KOSPI, 미래에셋대우 ; 종가 8520 × 상장주식수 658316408 = 시가총액 5608855796160)",금융
미래에셋증권,006800,2018Q2,2018-06-29,분기말 상장주식수,658316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180629 (KOSPI, 미래에셋대우 ; 종가 8520 × 상장주식수 658316408 = 시가총액 5608855796160)",금융
미래에셋증권,006800,2018Q2,2018-06-29,분기말 시가총액,5608855796160,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180629 (KOSPI, 미래에셋대우 ; 종가 8520 × 상장주식수 658316408 = 시가총액 5608855796160)",금융
미래에셋증권,006800,2018Q3,2018-09-30,분기말 자산총계,107435717728742,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기말 부채총계,99166913365160,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기말 총자본(자기자본),8268804363582,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기별 영업수익,2386819554289,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기별 영업이익,98773625171,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기별 당기순이익(지배),73854203576,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기별 영업활동현금흐름,-680472662437,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180814001642,금융
미래에셋증권,006800,2018Q3,2018-09-30,분기말 지배지분 자본,8230151819870,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q3,2018-09-28,분기말 종가,8470,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180928 (KOSPI, 미래에셋대우 ; 종가 8470 × 상장주식수 658316408 = 시가총액 5575939975760)",금융
미래에셋증권,006800,2018Q3,2018-09-28,분기말 상장주식수,658316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180928 (KOSPI, 미래에셋대우 ; 종가 8470 × 상장주식수 658316408 = 시가총액 5575939975760)",금융
미래에셋증권,006800,2018Q3,2018-09-28,분기말 시가총액,5575939975760,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20180928 (KOSPI, 미래에셋대우 ; 종가 8470 × 상장주식수 658316408 = 시가총액 5575939975760)",금융
미래에셋증권,006800,2018Q4,2018-12-31,분기말 자산총계,118085499473912,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기말 부채총계,109733132705692,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기말 총자본(자기자본),8352366768220,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기별 영업수익,3477462605513,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기별 영업이익,-14076380580,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기별 당기순이익(지배),27832292075,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기별 영업활동현금흐름,-2570461323161,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20181114001821,금융
미래에셋증권,006800,2018Q4,2018-12-31,분기말 지배지분 자본,8313553037699,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190401004649,금융
미래에셋증권,006800,2018Q4,2018-12-28,분기말 종가,6530,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20181228 (KOSPI, 미래에셋대우 ; 종가 6530 × 상장주식수 658316408 = 시가총액 4298806144240)",금융
미래에셋증권,006800,2018Q4,2018-12-28,분기말 상장주식수,658316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20181228 (KOSPI, 미래에셋대우 ; 종가 6530 × 상장주식수 658316408 = 시가총액 4298806144240)",금융
미래에셋증권,006800,2018Q4,2018-12-28,분기말 시가총액,4298806144240,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20181228 (KOSPI, 미래에셋대우 ; 종가 6530 × 상장주식수 658316408 = 시가총액 4298806144240)",금융
미래에셋증권,006800,2019Q1,2019-03-31,분기말 자산총계,128323230448981,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기말 부채총계,119844091389779,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기말 총자본(자기자본),8479139059202,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기별 영업수익,4689661868716,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기별 영업이익,142045434313,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기별 당기순이익(지배),167028506505,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기별 영업활동현금흐름,46236679639,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-31,분기말 지배지분 자본,8418397309056,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q1,2019-03-29,분기말 종가,7330,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, 미래에셋대우 ; 종가 7330 × 상장주식수 658316408 = 시가총액 4825459270640)",금융
미래에셋증권,006800,2019Q1,2019-03-29,분기말 상장주식수,658316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, 미래에셋대우 ; 종가 7330 × 상장주식수 658316408 = 시가총액 4825459270640)",금융
미래에셋증권,006800,2019Q1,2019-03-29,분기말 시가총액,4825459270640,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190329 (KOSPI, 미래에셋대우 ; 종가 7330 × 상장주식수 658316408 = 시가총액 4825459270640)",금융
미래에셋증권,006800,2019Q2,2019-06-30,분기말 자산총계,133658963215509,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기말 부채총계,124871059688831,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기말 총자본(자기자본),8787903526678,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기별 영업수익,4272021899293,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기별 영업이익,261837615097,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기별 당기순이익(지배),218354209261,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기별 영업활동현금흐름,-1243738311132,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190515002156,금융
미래에셋증권,006800,2019Q2,2019-06-30,분기말 지배지분 자본,8725598389433,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q2,2019-06-28,분기말 종가,8180,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, 미래에셋대우 ; 종가 8180 × 상장주식수 658316408 = 시가총액 5385028217440)",금융
미래에셋증권,006800,2019Q2,2019-06-28,분기말 상장주식수,658316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, 미래에셋대우 ; 종가 8180 × 상장주식수 658316408 = 시가총액 5385028217440)",금융
미래에셋증권,006800,2019Q2,2019-06-28,분기말 시가총액,5385028217440,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190628 (KOSPI, 미래에셋대우 ; 종가 8180 × 상장주식수 658316408 = 시가총액 5385028217440)",금융
미래에셋증권,006800,2019Q3,2019-09-30,분기말 자산총계,135789750682952,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기말 부채총계,126633588526340,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기말 총자본(자기자본),9156162156612,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기별 영업수익,3989716640665,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기별 영업이익,171459309977,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기별 당기순이익(지배),136868743994,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기별 영업활동현금흐름,-324498097469,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20190814002573,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기말 지배지분 자본,9092955185038,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q3,2019-09-30,분기말 종가,7500,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 미래에셋대우 ; 종가 7500 × 상장주식수 658316408 = 시가총액 4937373060000)",금융
미래에셋증권,006800,2019Q3,2019-09-30,분기말 상장주식수,658316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 미래에셋대우 ; 종가 7500 × 상장주식수 658316408 = 시가총액 4937373060000)",금융
미래에셋증권,006800,2019Q3,2019-09-30,분기말 시가총액,4937373060000,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20190930 (KOSPI, 미래에셋대우 ; 종가 7500 × 상장주식수 658316408 = 시가총액 4937373060000)",금융
미래에셋증권,006800,2019Q4,2019-12-31,분기말 자산총계,133149797325830,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기말 부채총계,123956161578680,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기말 총자본(자기자본),9193635747150,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기별 영업수익,2488898772164,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기별 영업이익,152612214437,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기별 당기순이익(지배),136746595883,계산(연간-3분기누적),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기별 영업활동현금흐름,-1853265922206,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20191114001941,금융
미래에셋증권,006800,2019Q4,2019-12-31,분기말 지배지분 자본,9127773591818,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200330004390,금융
미래에셋증권,006800,2019Q4,2019-12-30,분기말 종가,7550,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 미래에셋대우 ; 종가 7550 × 상장주식수 658316408 = 시가총액 4970288880400)",금융
미래에셋증권,006800,2019Q4,2019-12-30,분기말 상장주식수,658316408,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 미래에셋대우 ; 종가 7550 × 상장주식수 658316408 = 시가총액 4970288880400)",금융
미래에셋증권,006800,2019Q4,2019-12-30,분기말 시가총액,4970288880400,API,"https://data-dbg.krx.co.kr/svc/apis/sto/stk_bydd_trd?basDd=20191230 (KOSPI, 미래에셋대우 ; 종가 7550 × 상장주식수 658316408 = 시가총액 4970288880400)",금융
미래에셋증권,006800,2020Q1,2020-03-31,분기말 자산총계,119307881283270,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기말 부채총계,110092951360897,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기말 총자본(자기자본),9214929922373,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기별 영업수익,9085651881146,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기별 영업이익,138664155378,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기별 당기순이익(지배),107781007744,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기별 영업활동현금흐름,773877336297,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기말 지배지분 자본,9152028788678,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q1,2020-03-31,분기말 종가,5270,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=006800 (serviceKey 제외),금융
미래에셋증권,006800,2020Q1,2020-03-31,분기말 상장주식수,658316408,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=006800 (serviceKey 제외),금융
미래에셋증권,006800,2020Q1,2020-03-31,분기말 시가총액,3469327470160,API,https://apis.data.go.kr/1160100/GetStockSecuritiesInfoService_V2/getStockPriceInfo_V2?basDt=20200331&likeSrtnCd=006800 (serviceKey 제외),금융
미래에셋증권,006800,2020Q2,2020-06-30,분기말 자산총계,135308899426249,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기말 부채총계,125713590807592,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기말 총자본(자기자본),9595308618657,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기별 영업수익,1613710845255,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기별 영업이익,387144898313,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기별 당기순이익(지배),300691373604,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기별 순이자이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기별 순수수료이익,데이터 없음(항목 미공시),데이터 없음(항목 미공시),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기별 영업활동현금흐름,2403438024921,계산(누적차감),https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953 ; https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200515002242,금융
미래에셋증권,006800,2020Q2,2020-06-30,분기말 지배지분 자본,9528346955277,공시,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20200814001953,금융
